Account,Coin,Closed PnL,classification,value,trade_date
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,483.077136,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,54.482636,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,6.096636,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,606.083036,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,7.491871,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,31.635,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,59.854826,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,61.864,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,29.927413,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,43.441885,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,5.087611,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,19.95114,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,59.002713,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,24.844743,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,27.715149,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,30.735,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,19.38354,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,60.104,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,58.15062,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,25.357058,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,3.054376,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,59.224,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,23.815451,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,18.815277,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,50.281,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,18.247054,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,27.491465,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,640.112,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,400.462796,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,43.917536,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,401.248544,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,267.494912,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,16.928416,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,475.552,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,267.303456,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,277.47,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,138.58085,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,79.5685,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,8.5,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,155.12075,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,50.35848,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,77.30792,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,270.429716,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,21.023692,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,137.79,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,104.695904,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,144.536616,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,665.5375,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,487.773979,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,2.768116,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,148.999167,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,146.39184,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,364.95171,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,628.96246,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.537936,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,14.721195,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,111.30152,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,75.37091,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,180.785,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,263.656844,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,55.7,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,22.121255,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,29.429095,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,172.934575,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,194.95,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,73.231025,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,202.07979,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.61105,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,133.77551,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,82.39176,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,11.384,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,84.672612,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,112.44,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,432.124,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,420.1985,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,186.269014,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,606.1,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,152.88486,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,289.914,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,517.74152,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,238.15084,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,495.8525,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,914.009421,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,913.775018,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,64.118236,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,609.429769,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,113.451052,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,36.062,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,253.930573,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,609.429769,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,102.163646,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,253.789743,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,125.932912,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,0.0,Greed,74,2024-10-27
